Hora_UTC,Temperature,Humidity
165856,132.19623565673828,0.30040740966796875
165857,132.19623565673828,0.30040740966796875
165859,132.19623565673828,0.30040740966796875
165900,132.19623565673828,0.30040740966796875
165902,132.19623565673828,0.30040740966796875
165903,132.19623565673828,0.30040740966796875
165905,132.19623565673828,0.30040740966796875
165906,132.19623565673828,0.30040740966796875
165908,132.19623565673828,0.30040740966796875
165909,132.19623565673828,0.30040740966796875
165911,132.19623565673828,0.30040740966796875
165912,132.19623565673828,0.30040740966796875
165914,132.19623565673828,0.30040740966796875
165915,132.19623565673828,0.30040740966796875
165917,132.19623565673828,0.30040740966796875
165918,132.19623565673828,0.30040740966796875
165920,132.19623565673828,0.30040740966796875
165921,132.19623565673828,0.30040740966796875
165923,132.19623565673828,0.30040740966796875
165924,132.19623565673828,0.30040740966796875
165926,132.19623565673828,0.30040740966796875
165927,132.19623565673828,0.30040740966796875
165929,132.19623565673828,0.30040740966796875
165930,132.19623565673828,0.30040740966796875
165932,132.19623565673828,0.30040740966796875
165933,132.19623565673828,0.30040740966796875
165935,132.19623565673828,0.30040740966796875
165936,132.19623565673828,0.30040740966796875
165938,132.19623565673828,0.30040740966796875
165939,132.19623565673828,0.30040740966796875
165941,132.19623565673828,0.30040740966796875
165942,132.19623565673828,0.30040740966796875
165944,132.19623565673828,0.30040740966796875
165945,132.19623565673828,0.30040740966796875
165947,132.19623565673828,0.30040740966796875
165948,132.19623565673828,0.30040740966796875
165950,132.19623565673828,0.30040740966796875
165951,132.19623565673828,0.30040740966796875
165953,132.19623565673828,0.30040740966796875
165954,132.19623565673828,0.30040740966796875
165956,132.19623565673828,0.30040740966796875
165957,132.19623565673828,0.30040740966796875
165959,132.19623565673828,0.30040740966796875
170000,132.19623565673828,0.30040740966796875
170002,132.19623565673828,0.30040740966796875
170003,132.19623565673828,0.30040740966796875
170005,132.19623565673828,0.30040740966796875
170006,132.19623565673828,0.30040740966796875
170008,132.19623565673828,0.30040740966796875
170009,132.19623565673828,0.30040740966796875
170011,132.19623565673828,0.30040740966796875
170012,132.19623565673828,0.30040740966796875
170014,132.19623565673828,0.30040740966796875
170015,132.19623565673828,0.30040740966796875
170017,132.19623565673828,0.30040740966796875
170018,132.19623565673828,0.30040740966796875
170020,132.19623565673828,0.30040740966796875
170021,132.19623565673828,0.30040740966796875
170023,132.19623565673828,0.30040740966796875
170024,132.19623565673828,0.30040740966796875
170026,132.19623565673828,0.30040740966796875
170027,132.19623565673828,0.30040740966796875
170029,132.19623565673828,0.30040740966796875
170030,132.19623565673828,0.30040740966796875
170032,132.19623565673828,0.30040740966796875
170033,132.19623565673828,0.30040740966796875
170035,132.19623565673828,0.30040740966796875
170036,132.19623565673828,0.30040740966796875
170038,132.19623565673828,0.30040740966796875
170039,132.19623565673828,0.30040740966796875
170041,132.19623565673828,0.30040740966796875
